id,earmark_id,raw_name,crp_id,standardized_name,chamber,party,state,district
36400,20905,Frank,N00000275,Barney Frank,h,D,MA,
7189,3318,Frank,N00000275,Barney Frank,h,D,MA,
7194,3319,Frank,N00000275,Barney Frank,h,D,MA,
7198,3320,Frank,N00000275,Barney Frank,h,D,MA,
23314,13476,Frank,N00000275,Barney Frank,h,D,MA,
56091,32535,Frank,N00000275,Barney Frank,h,D,MA,
5078,2241,Norton,N00001692,Eleanor Holmes Norton,h,D,FL,
63851,37081,Guthrie,N00029675,Steven Brett Guthrie,h,R,KY,
63853,37083,Guthrie,N00029675,Steven Brett Guthrie,h,R,KY,
63855,37084,Guthrie,N00029675,Steven Brett Guthrie,h,R,KY,
63856,37085,Guthrie,N00029675,Steven Brett Guthrie,h,R,KY,
4041,1732,Castor,N00027514,Kathy Castor,h,D,FL,
4043,1734,Castor,N00027514,Kathy Castor,h,D,FL,
4044,1735,Castor,N00027514,Kathy Castor,h,D,FL,19
4051,1736,Castor,N00027514,Kathy Castor,h,D,FL,
25113,14550,Castor,N00027514,Kathy Castor,h,D,FL,
27439,15895,Castor,N00027514,Kathy Castor,h,D,FL,
31370,18184,Castor,N00027514,Kathy Castor,h,D,FL,
31536,18273,Castor,N00027514,Kathy Castor,h,D,FL,
37994,21825,Castor,N00027514,Kathy Castor,h,D,FL,
40688,23246,Castor,N00027514,Kathy Castor,h,D,FL,
48533,27825,Castor,N00027514,Kathy Castor,h,D,FL,
62368,36167,Castor,N00027514,Kathy Castor,h,D,FL,
1955,674,Castor,N00027514,Kathy Castor,h,D,FL,
35637,20703,Castor,N00027514,Kathy Castor,h,D,FL,
56430,32674,Castor,N00027514,Kathy Castor,h,D,FL,
58164,33679,Castor,N00027514,Kathy Castor,h,D,FL,
24411,14118,Taylor,N00003350,Gene Taylor,h,D,MS,
28436,16438,Taylor,N00003350,Gene Taylor,h,D,MS,
55168,32009,Taylor,N00003350,Gene Taylor,h,D,MS,
55632,32262,Taylor,N00003350,Gene Taylor,h,D,MS,
16442,8701,Taylor,N00003350,Gene Taylor,h,D,MS,
16443,8702,Taylor,N00003350,Gene Taylor,h,D,MS,
16444,8703,Taylor,N00003350,Gene Taylor,h,D,MS,
16446,8704,Taylor,N00003350,Gene Taylor,h,D,MS,
16447,8705,Taylor,N00003350,Gene Taylor,h,D,MS,
16450,8706,Taylor,N00003350,Gene Taylor,h,D,MS,
16452,8707,Taylor,N00003350,Gene Taylor,h,D,MS,
16454,8708,Taylor,N00003350,Gene Taylor,h,D,MS,
16457,8709,Taylor,N00003350,Gene Taylor,h,D,MS,
16460,8710,Taylor,N00003350,Gene Taylor,h,D,MS,
16465,8712,Taylor,N00003350,Gene Taylor,h,D,MS,
16467,8713,Taylor,N00003350,Gene Taylor,h,D,MS,
16472,8716,Taylor,N00003350,Gene Taylor,h,D,MS,
31095,18021,Taylor,N00003350,Gene Taylor,h,D,MS,
44781,25520,Taylor,N00003350,Gene Taylor,h,D,MS,
52261,30198,Taylor,N00003350,Gene Taylor,h,D,MS,
48486,27791,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
53497,30888,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
60493,34978,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
62700,36358,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
59655,34452,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
59659,34453,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
59743,34489,"Udall, Mark",N00008051,Mark Udall,s,D,CO,
49838,28606,Burgess,N00025219,Michael Burgess,h,R,TX,
3394,1378,Burgess,N00025219,Michael Burgess,h,R,TX,
3398,1379,Burgess,N00025219,Michael Burgess,h,R,TX,
23391,13529,Burgess,N00025219,Michael Burgess,h,R,TX,
25369,14710,Burgess,N00025219,Michael Burgess,h,R,TX,
25773,14973,Burgess,N00025219,Michael Burgess,h,R,TX,
33466,19458,Burgess,N00025219,Michael Burgess,h,R,TX,
41899,23900,Burgess,N00025219,Michael Burgess,h,R,TX,
10231,4929,Kind,N00004403,Ron Kind,h,D,WI,3
10233,4931,Kind,N00004403,Ron Kind,h,D,WI,3
10237,4933,Kind,N00004403,Ron Kind,h,D,WI,3
10239,4934,Kind,N00004403,Ron Kind,h,D,WI,3
10240,4935,Kind,N00004403,Ron Kind,h,D,WI,3
10241,4936,Kind,N00004403,Ron Kind,h,D,WI,3
10243,4937,Kind,N00004403,Ron Kind,h,D,WI,3
39094,22299,Welch,N00000515,Peter Welch,h,D,VT,
41206,23538,Welch,N00000515,Peter Welch,h,D,VT,
17319,9255,Welch,N00000515,Peter Welch,h,D,VT,1
298,77,"Miller, Brad",N00025093,Brad Miller,h,"","",
41800,23838,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
47507,27191,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
48474,27783,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
49630,28481,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
49996,28689,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
56423,32670,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
58814,34041,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
59864,34571,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
59867,34573,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
59870,34575,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
60576,35035,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
60781,35161,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
11053,5395,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11054,5396,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11055,5397,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11059,5399,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11060,5400,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11061,5401,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11062,5402,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11063,5403,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11064,5404,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11065,5405,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11066,5406,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11067,5407,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11068,5408,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11069,5409,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11070,5410,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11071,5411,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11072,5412,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11073,5413,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11074,5414,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11075,5415,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11076,5416,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11077,5417,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11078,5418,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11079,5419,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11080,5420,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11081,5421,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11082,5422,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11083,5423,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11084,5424,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11085,5425,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11086,5426,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11087,5427,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11088,5428,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11089,5429,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11090,5430,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11091,5431,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11092,5432,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11093,5433,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11094,5434,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11096,5435,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11097,5436,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11100,5437,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11101,5438,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11102,5439,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11103,5440,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11104,5441,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11105,5442,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11106,5443,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11107,5444,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11108,5445,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11109,5446,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,41
11110,5447,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
11113,5448,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
11115,5449,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
25901,14990,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
25936,15007,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
27326,15822,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
29781,17233,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
30006,17368,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
31395,18194,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
32401,18807,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
32409,18811,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
32446,18835,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
32981,19124,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
35171,20442,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
39203,22360,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
41673,23794,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
48187,27597,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
48609,27870,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
52266,30200,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
52625,30417,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
53102,30671,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
56686,32772,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
59983,34657,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
60884,35219,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
61023,35335,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
61508,35614,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
61861,35826,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
64303,37364,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
28555,16506,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
30655,17761,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
32268,18685,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
54697,31710,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
58563,33916,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
59836,34556,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
59982,34656,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
62685,36351,"Lewis, Jerry",N00007087,Jerry Lewis,h,R,CA,
112,20,"Davis, Artur",N00009570,Artur Davis,h,"","",
6201,2757,Drake,N00027281,Thelma Drake,h,R,VA,
19288,10713,Drake,N00027281,Thelma Drake,h,R,VA,
24315,14042,Drake,N00027281,Thelma Drake,h,R,VA,
26472,15292,Drake,N00027281,Thelma Drake,h,R,VA,
43689,24915,Drake,N00027281,Thelma Drake,h,R,VA,
43709,24928,Drake,N00027281,Thelma Drake,h,R,VA,
26428,15266,Drake,N00027281,Thelma Drake,h,R,VA,
29580,17113,Drake,N00027281,Thelma Drake,h,R,VA,
36741,21076,Drake,N00027281,Thelma Drake,h,R,VA,
39591,22611,Drake,N00027281,Thelma Drake,h,R,VA,
1908,648,Weller,N00004745,Jerry Weller,h,R,IL,
1911,649,Weller,N00004745,Jerry Weller,h,R,IL,
32069,18569,Weller,N00004745,Jerry Weller,h,R,IL,
32070,18570,Weller,N00004745,Jerry Weller,h,R,IL,
33367,19387,Weller,N00004745,Jerry Weller,h,R,IL,
37746,21677,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
40108,22922,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
41440,23659,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
41553,23734,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
45561,25948,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
47086,26941,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
48060,27510,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
48083,27525,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
49003,28123,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
50360,28937,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
61648,35680,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
61749,35746,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
62909,36474,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
30189,17489,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
30202,17496,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
30337,17577,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
37030,21247,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
48511,27809,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
49895,28639,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
50377,28950,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
51329,29571,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
54996,31901,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
61320,35492,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
61354,35511,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
64132,37254,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
4378,1939,Rodriguez,N00009828,Ciro D Rodriguez,h,R,TX,
7742,3568,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
7744,3569,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,23
7747,3570,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
7882,3671,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
24731,14309,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
31047,17992,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
31647,18351,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
32894,19061,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
50351,28936,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
60706,35117,Rodriguez,N00009828,Ciro D Rodriguez,h,D,TX,
55343,32092,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
8935,4225,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
8936,4226,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
8938,4227,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
24689,14279,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
31163,18063,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
31574,18307,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
46470,26541,Hoekstra,N00004155,Peter Hoekstra,h,R,MI,
61581,35652,Putnam,N00009618,Adam H Putnam,h,R,FL,
62447,36225,Putnam,N00009618,Adam H Putnam,h,R,FL,
64021,37207,Putnam,N00009618,Adam H Putnam,h,R,FL,
62369,36167,Putnam,N00009618,Adam H Putnam,h,R,FL,
27485,15919,Giffords,N00027829,Gabrielle Giffords,h,"","",
41883,23891,Conaway,N00026041,Mike Conaway,h,R,TX,
43849,24987,Conaway,N00026041,Mike Conaway,h,R,TX,
54850,31814,Conaway,N00026041,Mike Conaway,h,R,TX,
55782,32353,Conaway,N00026041,Mike Conaway,h,R,TX,
29745,17213,Conaway,N00026041,Mike Conaway,h,R,TX,
61758,35755,Conaway,N00026041,Mike Conaway,h,R,TX,
57405,33201,Biggert,N00004762,Judy Biggert,h,R,IL,
1907,648,Biggert,N00004762,Judy Biggert,h,R,IL,
54356,31487,Schock,N00029273,Aaron Schock,h,R,IL,
58013,33591,Schock,N00029273,Aaron Schock,h,R,IL,
63961,37160,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
13817,7128,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
13820,7129,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
59206,34159,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
59604,34424,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
62136,36009,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
13849,7143,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
30802,17862,"Peterson, Collin",N00004558,Collin C Peterson,h,D,MN,
43162,24610,Ellsworth,"",Ellsworth,h,D,IN,
53795,31093,Ellsworth,"",Ellsworth,h,D,IN,
6492,2913,Ellsworth,"",Ellsworth,h,D,IN,
6493,2914,Ellsworth,"",Ellsworth,h,D,IN,
6496,2916,Ellsworth,"",Ellsworth,h,D,IN,
6498,2917,Ellsworth,"",Ellsworth,h,D,IN,
6501,2918,Ellsworth,"",Ellsworth,h,D,IN,8
6506,2921,Ellsworth,"",Ellsworth,h,D,IN,
6508,2922,Ellsworth,"",Ellsworth,h,D,IN,
6510,2923,Ellsworth,"",Ellsworth,h,D,IN,
6513,2924,Ellsworth,"",Ellsworth,h,D,IN,
6518,2926,Ellsworth,"",Ellsworth,h,D,IN,
6215,2768,Dreier,N00006932,David Dreier,h,R,CA,
26580,15356,Dreier,N00006932,David Dreier,h,R,CA,
30146,17463,Dreier,N00006932,David Dreier,h,R,CA,
34321,19971,Dreier,N00006932,David Dreier,h,R,CA,
39829,22740,Dreier,N00006932,David Dreier,h,R,CA,
51087,29407,Dreier,N00006932,David Dreier,h,R,CA,
59914,34610,Dreier,N00006932,David Dreier,h,R,CA,
6210,2763,Dreier,N00006932,David Dreier,h,R,CA,
6211,2764,Dreier,N00006932,David Dreier,h,R,CA,
6220,2771,Dreier,N00006932,David Dreier,h,R,CA,
6221,2772,Dreier,N00006932,David Dreier,h,R,CA,
6223,2773,Dreier,N00006932,David Dreier,h,R,CA,26
6225,2774,Dreier,N00006932,David Dreier,h,R,CA,
6228,2776,Dreier,N00006932,David Dreier,h,R,CA,
50951,29308,Dreier,N00006932,David Dreier,h,R,CA,
50589,29101,Boren,N00026481,Dan Boren,h,D,OK,
50864,29253,Boren,N00026481,Dan Boren,h,D,OK,
53098,30670,Boren,N00026481,Dan Boren,h,D,OK,
59131,34119,Boren,N00026481,Dan Boren,h,D,OK,
59024,34080,Hirono,N00028139,Mazie K Hirono,h,"","",
44481,25349,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
44490,25351,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
217,43,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
2209,817,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
2210,818,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
30306,17561,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
32801,19018,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
33685,19582,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
34299,19954,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
41383,23629,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
41468,23674,"Bishop, Timothy",N00025413,Timothy H Bishop,h,D,NY,
54387,31505,Kirkpatrick,N00029260,Ann Kirkpatrick,h,D,AZ,
57190,33069,Kirkpatrick,N00029260,Ann Kirkpatrick,h,D,AZ,
52835,30524,Platts,N00009719,Todd Platts,h,R,PA,
54211,31404,Platts,N00009719,Todd Platts,h,R,PA,
64247,37326,Platts,N00009719,Todd Platts,h,R,PA,
50169,28822,Connolly,N00029891,Gerry Connolly,h,D,VA,
55378,32120,Connolly,N00029891,Gerry Connolly,h,D,VA,
61527,35631,Connolly,N00029891,Gerry Connolly,h,D,VA,
9664,4615,"Johnson, Eddie",N00008122,Eddie Bernice Johnson,h,D,TX,
4090,1758,Chandler,N00026591,Ben Chandler,h,D,KY,
4091,1759,Chandler,N00026591,Ben Chandler,h,D,KY,
4092,1760,Chandler,N00026591,Ben Chandler,h,D,KY,
33551,19504,Chandler,N00026591,Ben Chandler,h,D,KY,
17399,9311,Wicker,"",Wicker,h,R,MS,
17402,9312,Wicker,"",Wicker,h,R,MS,
17404,9313,Wicker,"",Wicker,h,R,MS,
17457,9341,Wicker,"",Wicker,h,R,MS,
17417,9321,Wicker,"",Wicker,h,R,MS,
17419,9322,Wicker,"",Wicker,h,R,MS,
17421,9324,Wicker,"",Wicker,h,R,MS,
51386,29615,Jordan,N00027894,James D Jordan,h,R,OH,
63138,36597,Jenkins,N00029077,Lynn Jenkins,h,R,KS,
61569,35649,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
50954,29311,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
55125,31984,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
56261,32620,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
59397,34272,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
61472,35594,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
62696,36357,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
63953,37153,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
59652,34451,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
59654,34452,"Bennet, Michael",N00030608,Michael F Bennet,s,D,CO,
16115,8497,Snyder,N00008188,Vic Snyder,h,D,AR,
16118,8498,Snyder,N00008188,Vic Snyder,h,D,AR,
16119,8499,Snyder,N00008188,Vic Snyder,h,D,AR,
16120,8500,Snyder,N00008188,Vic Snyder,h,D,AR,
28561,16508,Snyder,N00008188,Vic Snyder,h,D,AR,
30361,17591,Snyder,N00008188,Vic Snyder,h,D,AR,
32295,18704,Snyder,N00008188,Vic Snyder,h,D,AR,
32523,18879,Snyder,N00008188,Vic Snyder,h,D,AR,
32526,18880,Snyder,N00008188,Vic Snyder,h,D,AR,
42876,24456,Snyder,N00008188,Vic Snyder,h,D,AR,
45884,26150,Snyder,N00008188,Vic Snyder,h,D,AR,
45888,26152,Snyder,N00008188,Vic Snyder,h,D,AR,
45889,26153,Snyder,N00008188,Vic Snyder,h,D,AR,
53232,30747,Snyder,N00008188,Vic Snyder,h,D,AR,
28922,16706,Snyder,N00008188,Vic Snyder,h,D,AR,
42898,24463,Snyder,N00008188,Vic Snyder,h,D,AR,
45128,25694,Snyder,N00008188,Vic Snyder,h,D,AR,
49622,28477,Snyder,N00008188,Vic Snyder,h,D,AR,
6412,2881,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6414,2882,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6417,2883,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6420,2884,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6438,2887,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6440,2888,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6505,2919,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
6622,2993,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11756,5884,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11758,5886,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11761,5887,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11764,5889,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11766,5890,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11773,5894,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11776,5895,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11779,5898,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11782,5899,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
11790,5901,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
13810,7124,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
14379,7453,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
18268,9954,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
21993,12544,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
22549,12958,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
23160,13401,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
24936,14427,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
27153,15718,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
27535,15950,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
28225,16335,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
29053,16792,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
30739,17824,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
30794,17854,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
32207,18652,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
32674,18940,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
37548,21551,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
40247,23008,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
41920,23908,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
41924,23911,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
42190,24071,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
43033,24533,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
45724,26055,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
46716,26694,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
46728,26701,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
47648,27271,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
47649,27272,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
48950,28098,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
51687,29818,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
53266,30761,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
53268,30762,Klobuchar,N00027500,Amy Klobuchar,s,D,MN,
